date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:08:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2014:08:27%20GMT	https://irshadnewyear.com/robots.txt		(from )
17:08:29	451943/451943	---MCZ	200	added ('OK')	text/html	etag:%22800c99-6e3a1-629b2baf80d80-gzip%22	https://irshadnewyear.com/iphone_14_pro_max/	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index.html	(from )
17:08:30	1035/1035	---MCZ	200	added ('OK')	text/css	etag:W/%226574d860-40b%22	https://irshad.az/css/font/stylesheet.css?v=2	C:/My%20Web%20Sites/dfv/irshad.az/css/font/stylesheet5e1f.css	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:30	389796/389796	---MCZ	200	added ('OK')	text/css	etag:W/%2265d4686f-5f2a4%22	https://irshad.az/css/style.css?v=563	C:/My%20Web%20Sites/dfv/irshad.az/css/stylea1cc.css	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:30	575/575	---MCZ	200	added ('OK')	text/css	etag:W/%226574d85f-23f%22	https://irshad.az/css/loading.css	C:/My%20Web%20Sites/dfv/irshad.az/css/loading.css	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:30	126605/126605	---MCZ	200	added ('OK')	application/javascript	etag:W/%22658c8835-1ee8d%22	https://irshad.az/js/svg-symbols.js?v=563	C:/My%20Web%20Sites/dfv/irshad.az/js/svg-symbolsa1cc.js	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:31	1382/1382	---M--	200	added ('OK')	image/png	etag:%226574d860-906%22	https://irshad.az/favicons/apple-icon-57x57.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/apple-icon-57x5777ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:31	1469/1469	---M--	200	added ('OK')	image/png	etag:%226574d860-986%22	https://irshad.az/favicons/apple-icon-60x60.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/apple-icon-60x6077ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:31	1714/1714	---M--	200	added ('OK')	image/png	etag:%226574d860-c17%22	https://irshad.az/favicons/apple-icon-72x72.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/apple-icon-72x7277ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:31	1858/1858	---M--	200	added ('OK')	image/png	etag:%226574d860-cb1%22	https://irshad.az/favicons/apple-icon-76x76.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/apple-icon-76x7677ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:32	3049/3049	---M--	200	added ('OK')	image/png	etag:%226574d860-12b3%22	https://irshad.az/favicons/apple-icon-114x114.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/apple-icon-114x11477ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:32	3233/3233	---M--	200	added ('OK')	image/png	etag:%226574d860-13e7%22	https://irshad.az/favicons/apple-icon-120x120.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/apple-icon-120x12077ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:32	4102/4102	---M--	200	added ('OK')	image/png	etag:%226574d860-1828%22	https://irshad.az/favicons/apple-icon-144x144.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/apple-icon-144x14477ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:32	4464/4464	---M--	200	added ('OK')	image/png	etag:%226574d860-19b2%22	https://irshad.az/favicons/apple-icon-152x152.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/apple-icon-152x15277ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:32	5599/5599	---M--	200	added ('OK')	image/png	etag:%226574d860-1f36%22	https://irshad.az/favicons/apple-icon-180x180.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/apple-icon-180x18077ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:33	5142/5142	---M--	200	added ('OK')	image/png	etag:%226574d860-1e51%22	https://irshad.az/favicons/android-icon-192x192.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/android-icon-192x19277ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:33	865/865	---M--	200	added ('OK')	image/png	etag:%226574d860-6b0%22	https://irshad.az/favicons/favicon-32x32.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/favicon-32x3277ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:33	2431/2431	---M--	200	added ('OK')	image/png	etag:%226574d860-fe4%22	https://irshad.az/favicons/favicon-96x96.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/favicon-96x9677ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:33	447/447	---M--	200	added ('OK')	image/png	etag:%226574d860-458%22	https://irshad.az/favicons/favicon-16x16.png?ver=2	C:/My%20Web%20Sites/dfv/irshad.az/favicons/favicon-16x1677ae.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:34	15598/15598	---M-Z	200	added ('OK')	text/css	etag:W/%223cee-0nBcDQHfsMIPKlPzBhAaX/pebOA%22	https://cdn.jsdelivr.net/npm/@fancyapps/ui@4.0/dist/fancybox.css	C:/My%20Web%20Sites/dfv/cdn.jsdelivr.net/npm/@fancyapps/ui@4.0/dist/fancybox.css	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:34	105639/105639	---M-Z	200	added ('OK')	application/javascript	etag:W/%2219ca7-YDrz4C84GmWPE164D07veMx+dQ0%22	https://cdn.jsdelivr.net/npm/@fancyapps/ui@4.0/dist/fancybox.umd.js	C:/My%20Web%20Sites/dfv/cdn.jsdelivr.net/npm/@fancyapps/ui@4.0/dist/fancybox.umd.js	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:35	1110/1110	---M--	200	added ('OK')	image/png	etag:%22800cb2-456-6295c540afc00%22	https://irshadnewyear.com/iphone_14_pro_max/index_files/irshad-app.png	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/irshad-app.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:36	23601/23601	---M--	200	added ('OK')	image/jpeg	etag:%22cftCM_t4IW_oNFkLgKYaZjlDBDYtrnpM2epx19w1d2DQ:6574db91-10677%22	https://irshad.az/cdn-cgi/image/width=540,height=550/storage/products/80320/14p-gold.jpg	C:/My%20Web%20Sites/dfv/irshad.az/cdn-cgi/image/width=540,height=550/storage/products/80320/14p-gold.jpg	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:36	77329/77329	---M--	200	added ('OK')	image/svg+xml	etag:%22800cb5-12e11-62984bcc96100%22	https://irshadnewyear.com/iphone_14_pro_max/index_files/logo.svg	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/logo.svg	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:37	9212/9212	---M--	200	added ('OK')	image/png	etag:%22800cb6-23fc-6295c54668980%22	https://irshadnewyear.com/iphone_14_pro_max/index_files/mobile-qr.png	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/mobile-qr.png	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:37	345221/345221	---MCZ	200	added ('OK')	text/html	etag:%22800d62-542bf-629b29d67b180-gzip%22	https://irshadnewyear.com/iphone_14_pro_max/sebet.html	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/sebet.html	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:38	1141/1141	---M--	200	added ('OK')	image/svg+xml	etag:%22800cb3-475-6295c54668980%22	https://irshadnewyear.com/iphone_14_pro_max/index_files/JIS.svg	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/JIS.svg	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:38	302/302	---M--	200	added ('OK')	image/svg+xml	etag:%22800ca4-12e-6295c54668980%22	https://irshadnewyear.com/iphone_14_pro_max/index_files/error.svg	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/error.svg	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:38	77371/77371	---M--	200	added ('OK')	image/svg+xml	etag:%22800ca7-12e3b-62996c26cb000%22	https://irshadnewyear.com/iphone_14_pro_max/index_files/footer-logo.svg	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/footer-logo.svg	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Dec%202024%2014:08:38%20GMT	https://img1.wsimg.com/traffic-assets/js/tccl.min.js	C:/My%20Web%20Sites/dfv/img1.wsimg.com/traffic-assets/js/tccl.min.1b.delayed	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:39	107922/107922	---M-Z	200	added ('OK')	text/javascript	etag:%224d75b7ef2204dc2a158e6d40c250b9ee%22	https://img1.wsimg.com/signals/js/clients/scc-c2/scc-c2.min.js	C:/My%20Web%20Sites/dfv/img1.wsimg.com/signals/js/clients/scc-c2/scc-c2.min.js	(from https://irshadnewyear.com/iphone_14_pro_max/)
17:08:39	99020/99020	---M--	200	added ('OK')	application/octet-stream	etag:%226574d85f-182cc%22	https://irshad.az/css/font/Inter-Medium.woff2	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-Medium.woff2	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:40	146944/146944	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226574d85f-23e00%22	https://irshad.az/css/font/Inter-Medium.woff	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-Medium.woff	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:40	396720/396720	---M--	200	added ('OK')	application/octet-stream	etag:%226574d85f-60db0%22	https://irshad.az/css/font/Inter-Medium.ttf	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-Medium.ttf	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:40	91944/91944	---M--	200	added ('OK')	application/octet-stream	etag:%226574d85f-16728%22	https://irshad.az/css/font/Inter-Regular.woff2	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-Regular.woff2	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:40	138604/138604	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226574d85f-21d6c%22	https://irshad.az/css/font/Inter-Regular.woff	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-Regular.woff	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:40	392324/392324	---M--	200	added ('OK')	application/octet-stream	etag:%226574d85f-5fc84%22	https://irshad.az/css/font/Inter-Regular.ttf	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-Regular.ttf	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:40	100096/100096	---M--	200	added ('OK')	application/octet-stream	etag:%226574d85f-18700%22	https://irshad.az/css/font/Inter-Bold.woff2	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-Bold.woff2	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:41	148428/148428	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226574d85f-243cc%22	https://irshad.az/css/font/Inter-Bold.woff	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-Bold.woff	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:41	397936/397936	---M--	200	added ('OK')	application/octet-stream	etag:%226574d85f-61270%22	https://irshad.az/css/font/Inter-Bold.ttf	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-Bold.ttf	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:41	99748/99748	---M--	200	added ('OK')	application/octet-stream	etag:%226574d860-185a4%22	https://irshad.az/css/font/Inter-SemiBold.woff2	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-SemiBold.woff2	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:41	148076/148076	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226574d860-2426c%22	https://irshad.az/css/font/Inter-SemiBold.woff	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-SemiBold.woff	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:42	397596/397596	---M--	200	added ('OK')	application/octet-stream	etag:%226574d860-6111c%22	https://irshad.az/css/font/Inter-SemiBold.ttf	C:/My%20Web%20Sites/dfv/irshad.az/css/font/Inter-SemiBold.ttf	(from https://irshad.az/css/font/stylesheet.css?v=2)
17:08:42	139/139	---M--	200	added ('OK')	image/png	etag:%226574d860-8b%22	https://irshad.az/images/slider/slider-bg.png	C:/My%20Web%20Sites/dfv/irshad.az/images/slider/slider-bg.png	(from https://irshad.az/css/style.css?v=563)
17:08:42	164/164	---M--	200	added ('OK')	image/png	etag:%226574d860-a4%22	https://irshad.az/images/slider/slider-yellow-border.png	C:/My%20Web%20Sites/dfv/irshad.az/images/slider/slider-yellow-border.png	(from https://irshad.az/css/style.css?v=563)
17:08:42	672/672	---M--	200	added ('OK')	image/png	etag:%226574d860-2a0%22	https://irshad.az/images/slider/slider-green-border.png	C:/My%20Web%20Sites/dfv/irshad.az/images/slider/slider-green-border.png	(from https://irshad.az/css/style.css?v=563)
17:08:42	12500/12500	---M--	200	added ('OK')	image/jpeg	etag:%226574d860-cbe9%22	https://irshad.az/images/checkout-mobile.jpg	C:/My%20Web%20Sites/dfv/irshad.az/images/checkout-mobile.jpg	(from https://irshad.az/css/style.css?v=563)
17:08:43	93/93	---M--	200	added ('OK')	image/png	etag:%226574d860-5d%22	https://irshad.az/images/green-line.png	C:/My%20Web%20Sites/dfv/irshad.az/images/green-line.png	(from https://irshad.az/css/style.css?v=563)
17:08:43	98/98	---M--	200	added ('OK')	image/png	etag:%226574d860-62%22	https://irshad.az/images/orange-line.png	C:/My%20Web%20Sites/dfv/irshad.az/images/orange-line.png	(from https://irshad.az/css/style.css?v=563)
17:08:43	376/376	---M--	200	added ('OK')	image/png	etag:%226574d860-178%22	https://irshad.az/images/line2.png	C:/My%20Web%20Sites/dfv/irshad.az/images/line2.png	(from https://irshad.az/css/style.css?v=563)
17:08:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2014:08:43%20GMT	https://irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID1.png	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID1.30.delayed	(from https://irshadnewyear.com/iphone_14_pro_max/index_files/logo.svg)
17:08:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2014:08:43%20GMT	https://irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID2.png	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID2.png	(from https://irshadnewyear.com/iphone_14_pro_max/index_files/logo.svg)
17:08:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2014:08:44%20GMT	https://irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID3.png	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID3.png	(from https://irshadnewyear.com/iphone_14_pro_max/index_files/logo.svg)
17:08:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2014:08:44%20GMT	https://irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID4.png	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID4.png	(from https://irshadnewyear.com/iphone_14_pro_max/index_files/logo.svg)
17:08:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2014:08:44%20GMT	https://irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID5.png	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID5.png	(from https://irshadnewyear.com/iphone_14_pro_max/index_files/logo.svg)
17:08:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2014:08:44%20GMT	https://irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID6.png	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID6.png	(from https://irshadnewyear.com/iphone_14_pro_max/index_files/logo.svg)
17:08:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2014:08:45%20GMT	https://irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID7.png	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/index_files/logo_Images/logo_ImgID7.png	(from https://irshadnewyear.com/iphone_14_pro_max/index_files/logo.svg)
17:08:46	1035/1035	---M-Z	200	added ('OK')	text/css	etag:%22821747-40b-62949af243100-gzip%22	https://irshadnewyear.com/iphone_14_pro_max/sebet_files/stylesheet.css	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/sebet_files/stylesheet.css	(from https://irshadnewyear.com/iphone_14_pro_max/sebet.html)
17:08:47	389796/389796	---M-Z	200	added ('OK')	text/css	etag:%22821746-5f2a4-62949af243100-gzip%22	https://irshadnewyear.com/iphone_14_pro_max/sebet_files/style.css	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/sebet_files/style.css	(from https://irshadnewyear.com/iphone_14_pro_max/sebet.html)
17:08:47	575/575	---M-Z	200	added ('OK')	text/css	etag:%22821737-23f-62949af243100-gzip%22	https://irshadnewyear.com/iphone_14_pro_max/sebet_files/loading.css	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/sebet_files/loading.css	(from https://irshadnewyear.com/iphone_14_pro_max/sebet.html)
17:08:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2014:08:46%20GMT	https://irshadnewyear.com/ms-icon-144x144.png	C:/My%20Web%20Sites/dfv/irshadnewyear.com/ms-icon-144x144.png	(from https://irshadnewyear.com/iphone_14_pro_max/sebet.html)
17:08:48	4644/4644	---M-Z	200	added ('OK')	text/css	etag:%2282173c-1224-62949af42b580-gzip%22	https://irshadnewyear.com/iphone_14_pro_max/sebet_files/omnichannelMenu.widget.css	C:/My%20Web%20Sites/dfv/irshadnewyear.com/iphone_14_pro_max/sebet_files/omnichannelMenu.widget.css	(from https://irshadnewyear.com/iphone_14_pro_max/sebet.html)
